RBD,NOM_RBD,NOM_COM_RBD,lon,lat,Zona
2839,ESCUELA PRESIDENTE EDUARDO FREI MONTALVA,MOLINA,-70.5808944,-33.4592514,Zona Central
2840,ESCUELA SUPERIOR DE NINAS DE MOLINA,MOLINA,-71.2794774,-35.1118008,Zona Central
2842,LUIS MALDONADO BOGGIANO,MOLINA,-74.1467323,40.761604,Norte Grande
2843,ESCUELA EL PROGRESO,MOLINA,-71.2901939,-35.1324406,Zona Central
2844,ESC.INTERN.LAS PALMAS TRES ESQUINAS,MOLINA,-71.2160427,-35.1688291,Zona Central
2845,ESCUELA SAN PEDRO DE MOLINA,MOLINA,-71.2947246,-35.1066335,Zona Central
2846,ESCUELA BUENA PAZ,MOLINA,-71.1752474,-35.1567939,Zona Central
2847,ESCUELA CASA BLANCA,MOLINA,-71.2558041,-35.0722398,Zona Central
2848,ESCUELA QUECHEREGUAS DE PICHINGAL,MOLINA,-71.2101963,-35.1138651,Zona Central
2850,ESCUELA JULIA CATAN DABIKE,MOLINA,-71.0918536,-35.2281669,Zona Central
2851,ESCUELA BUENA FE,MOLINA,-71.2533834,-35.1704113,Zona Central
2854,ESCUELA SAN JORGE DE ROMERAL,MOLINA,-71.2009763,-35.1578621,Zona Central
2856,ESCUELA EL RADAL,MOLINA,-71.2991238,-35.1056127,Zona Central
2858,ESCUELA LA PALMILLA,MOLINA,-105.7077498,26.9398187,Norte Grande
2859,ESCUELA BAJO LOS ROMEROS,MOLINA,-71.2408622,-35.1475644,Zona Central
2860,ESCUELA EL CERRILLO,MOLINA,-76.9109112,-12.0704138,Norte Grande
2862,ESCUELA PARTICULAR NTRA.SRA.DEL TRANSITO,MOLINA,-71.2779196,-35.1101039,Zona Central
2863,COLEGIO ADVENTISTA DE MOLINA,MOLINA,-71.289009,-35.1126843,Zona Central
2864,LICEO GONZALO CORREA UGARTE,MOLINA,-71.270348,-35.0945743,Zona Central
2865,ESCUELA AGRICOLA SUPERIOR DE MOLINA,MOLINA,-71.2739415,-35.0976936,Zona Central
2866,ESCUELA VILLA PRAT,SAGRADA FAMILIA,-71.6130843,-35.0939266,Zona Central
2867,ESC.DE EDUC.GRAL. BASICA MONSENOR ENRIQUE COR,SAGRADA FAMILIA,2.1743558,41.4036299,Norte Grande
2868,ESCUELA SANTA ROSA,SAGRADA FAMILIA,-71.3106428,-35.0466395,Zona Central
2870,ESCUELA LA ISLA,SAGRADA FAMILIA,-71.3025885,-35.027571,Zona Central
2871,ESCUELA LO VALDIVIA,SAGRADA FAMILIA,-71.3438724,-34.996738,Zona Central
2873,ESCUELA JOSE CANEPA VACCAREZZA,SAGRADA FAMILIA,-71.4321,-35.0229744,Zona Central
2874,ESCUELA EL DURAZNO,SAGRADA FAMILIA,-71.3445822,-34.9984205,Zona Central
2875,ESCUELA SANTA EMILIA,SAGRADA FAMILIA,-71.4851457,-35.0539661,Zona Central
2876,ESCUELA EUGENIO TAGLE VALDES,SAGRADA FAMILIA,-71.4748923,-35.0737016,Zona Central
2877,ESCUELA LA HIGUERILLA,SAGRADA FAMILIA,-71.3221801,-35.0233823,Zona Central
2879,ESCUELA SANTA MARIA,VICHUQUEN,-72.0180946,-34.7845622,Zona Central
2882,LICEO HUALANE,HUALA�E,-71.8009247,-34.9771105,Zona Central
2883,ESCUELA LA HUERTA DE MATAQUITO,HUALA�E,-71.6612114,-35.090564,Zona Central
2884,ESCUELA CARLOS CORREA NUNEZ,HUALA�E,-71.7993371,-34.9725157,Zona Central
2885,ESCUELA ORILLA DE NAVARRO,HUALA�E,-71.6194623,-35.062237,Zona Central
2888,ESCUELA EDUARDO NUNEZ FUENZALIDA,HUALA�E,-71.8572127,-34.8707118,Zona Central
2890,ESCUELA JOSE SANTOS ALIAGA ROJAS,HUALA�E,-71.8727225,-34.9075427,Zona Central
2892,ESCUELA DE BARBA RUBIA,HUALA�E,-71.6531365,-34.9434954,Zona Central
2893,ESCUELA CAONE,HUALA�E,-71.8009247,-34.9771105,Zona Central
2894,ESCUELA AMELIA VIAL DE CONCHA,HUALA�E,-71.7244769,-35.0269074,Zona Central
2895,ESCUELA PARTICULAR LOS COIPOS,HUALA�E,-71.6670021,-34.9194233,Zona Central
2896,LICEO AUGUSTO SANTELICES VALENZUELA,LICANTEN,-71.9888231,-34.9812547,Zona Central
2901,ESCUELA LOS COPIHUES,LICANTEN,-71.9616012,-34.9640303,Zona Central
2903,COLEGIO DR. MANUEL AVILES INOSTROZA,LICANTEN,-71.984116,-34.9879555,Zona Central
2907,ESCUELA PLAYA LINDA DE LIPIMAVIDA,VICHUQUEN,-72.1416861,-34.8497759,Zona Central
2908,ESCUELA ALEJANDRO ROJAS SIERRA,LICANTEN,-72.0647855,-35.0230524,Zona Central
2909,LICEO NUEVO HORIZONTE,VICHUQUEN,-71.9941505,-34.8844859,Zona Central
2910,ESCUELA ENTRE AGUAS DE LLICO,VICHUQUEN,-72.0789861,-34.7637886,Zona Central
2911,ESCUELA LAGO VICHUQUEN,VICHUQUEN,-72.0403093,-34.8516395,Zona Central
2914,ESCUELA EMA CORNEJO DE CARDOEN,VICHUQUEN,-72.0518039,-34.6894829,Zona Central
2916,ESCUELA QUIRICO SANTELICES SANTELICES,VICHUQUEN,-72.0122782,-34.737264,Zona Central
2917,ESCUELA RAUCO,RAUCO,-71.3169269,-34.9245545,Zona Central
2918,ESCUELA LOS ALMENDROS,RAUCO,-71.3169269,-34.9245545,Zona Central
2920,ESCUELA LUIS LEYTON RUBIO,RAUCO,-71.3462655,-34.955054,Zona Central
2921,ESCUELA LA ALBORADA,RAUCO,-71.2988609,-34.9027274,Zona Central
2927,ESCUELA EL PLUMERO,RAUCO,-71.2731888,-34.8885621,Zona Central
2928,ESCUELA EL PARRON,RAUCO,-71.2731888,-34.8885621,Zona Central
2930,LICEO DE CULTURA Y DIFUSION ARTISTICA,TALCA,-71.6646555,-35.4323213,Zona Central
2934,LICEO TECNICO AMELIA COURBIS,TALCA,-71.6607922,-35.4260555,Zona Central
2935,LICEO MARTA DONOSO ESPEJO,TALCA,-71.6575853,-35.4229341,Zona Central
2937,LICEO INDUSTRIAL SUPERIOR,TALCA,-71.6689293,-35.4212074,Zona Central
2938,INST.SUP.DE COMERCIO ENRIQUE MALDONADO S,TALCA,-71.667166,-35.422923,Zona Central
2939,LICEO DIEGO PORTALES,TALCA,-71.6705554,-35.4211298,Zona Central
2940,LICEO CARLOS CONDELL,TALCA,-71.6458992,-35.4359647,Zona Central
2941,ESCUELA SARGENTO 2DO DANIEL REBOLLEDO,TALCA,-71.6555116,-35.4425251,Zona Central
2942,ESCUELA JUAN LUIS SANFUENTES,TALCA,-71.6580352,-35.420288,Zona Central
2943,LICEO HECTOR PEREZ BIOTT,TALCA,-71.6412063,-35.4292771,Zona Central
2944,ESCUELA JOSE M. BALMACEDA Y FERNANDEZ,TALCA,-71.6431313,-35.4084578,Zona Central
2945,ESCUELA PROSPERIDAD,TALCA,-71.656693,-35.4125637,Zona Central
2946,ESCUELA CARLOS SPANO,TALCA,-71.6712486,-35.4377011,Zona Central
2947,ESCUELA LAS ARAUCARIAS,TALCA,-71.6654927,-35.4156437,Zona Central
2948,ESCUELA CARLOS SALINAS LAGOS,TALCA,-71.6649111,-35.4291532,Zona Central
2949,ESCUELA BASICA,TALCA,-71.655846,-35.430803,Zona Central
2950,ESCUELA EL EDEN,TALCA,-71.6761842,-35.4347437,Zona Central
2951,ESCUELA LA FLORIDA,TALCA,-71.6826007,-35.4347447,Zona Central
2952,ESCUELA VILLA LA PAZ,TALCA,-71.6593899,-35.4061081,Zona Central
2955,ESCUELA BRILLA EL SOL,TALCA,-71.6616639,-35.4405436,Zona Central
2956,ESCUELA AURORA DE CHILE,TALCA,-71.668201,-35.448666,Zona Central
2957,ESCUELA UNO SAN AGUSTIN,TALCA,-71.6641567,-35.420372,Zona Central
2958,ESCUELA JOSE ABELARDO NUNEZ,TALCA,-71.646223,-35.4284982,Zona Central
2959,LORENZO VAROLI GHERARDI,TALCA,-71.6411891,-35.4345143,Zona Central
2961,LICEO TECNICO PROFESIONAL AULAS DE ESPERANZA DE TALCA,TALCA,-71.6484804,-35.4232444,Zona Central
2964,ESCUELA LAS AMERICAS,TALCA,-71.6578495,-35.4489753,Zona Central
2965,ESCUELA COOPERATIVA LIRCAY MANUEL YA�EZ OLAVE,TALCA,-71.6366472,-35.4414522,Zona Central
2966,ESCUELA COSTANERA,TALCA,-71.658525,-35.4364295,Zona Central
2968,ESCUELA ANTUPEHUEN,TALCA,-71.6488758,-35.4484872,Zona Central
2972,ESCUELA ESPERANZA,TALCA,-71.6548325,-35.4153015,Zona Central
2973,LICEO ABATE MOLINA,TALCA,-71.6586895,-35.4219621,Zona Central
2974,LICEO IGNACIO CARRERA PINTO,TALCA,-71.6745978,-35.4268167,Zona Central
2975,ESCUELA HUILQUILEMU,TALCA,-71.5782254,-35.4604567,Zona Central
2977,ESCUELA VINA PURISIMA,TALCA,-71.517784,-35.4308654,Zona Central
2978,ESCUELA SAN MIGUEL,TALCA,-71.6135307,-35.4385835,Zona Central
2979,ESCUELA EL SAUCE,TALCA,-71.6484804,-35.4232444,Zona Central
2980,ESCUELA SANTA MARTA,TALCA,-71.6455198,-35.4325307,Zona Central
2981,ESCUELA PANGUILEMO,TALCA,-71.5889902,-35.3645068,Zona Central
2983,ESCUELA BASICA PUERTAS NEGRAS,TALCA,-71.6059028,-35.4726532,Zona Central
2986,ESCUELA EL ORIENTE,TALCA,-71.5426603,-35.4478292,Zona Central
2989,ESCUELA CENTINELA,TALCA,-71.5630598,-35.3811991,Zona Central
2990,ESCUELA PARTICULAR AMOR DE DIOS,TALCA,-71.6563893,-35.4369382,Zona Central
2991,COLEGIO MONSENOR MANUEL LARRAIN,TALCA,-71.6456296,-35.4308366,Zona Central
2992,COLEGIO INTEGRADO SAN PIO X SECTOR PTE.,TALCA,-71.6728831,-35.4241334,Zona Central
2993,COLEGIO MARIA RAQUEL,TALCA,-71.6496044,-35.4151659,Zona Central
2995,INSTITUTO ANDRES BELLO,TALCA,-71.6630754,-35.430074,Zona Central
2997,COLEGIO DARIO SALAS,TALCA,-71.6571288,-35.4127122,Zona Central
2999,COLEGIO CAMILO HENRIQUEZ,TALCA,-71.649262,-35.4103204,Zona Central
3002,COLEGIO MARIA MAZZARELLO,TALCA,-71.655828,-35.419644,Zona Central
3003,COLEGIO PIAGET,TALCA,-71.6644243,-35.4297865,Zona Central
3005,LICEO SANTA TERESITA,TALCA,-71.66082,-35.4295158,Zona Central
3006,CENTRO EDUCATIVO SALESIANOS TALCA,TALCA,-71.6608911,-35.428434,Zona Central
3008,COLEGIO ARTISTICO DEL MAULE,TALCA,-71.6583096,-35.4463851,Zona Central
3010,COLEGIO SAN FRANCISCO DE ASIS,TALCA,-71.6684386,-35.4288363,Zona Central
3012,COLEGIO DE LA SALLE,TALCA,-71.66537,-35.42294,Zona Central
3013,COLEGIO JUAN IGNACIO MOLINA,TALCA,-71.6633089,-35.4293897,Zona Central
3014,COLEGIO INGLES,TALCA,-71.5984996,-35.4545309,Zona Central
3016,LICEO DE PELARCO,PELARCO,-71.4403238,-35.3856684,Zona Central
3017,ESCUELA SAN RAFAEL,SAN RAFAEL,-87.9536495,43.003773,Norte Grande
3019,ESCUELA HERNAN CIUDAD INOSTROZA,PELARCO,-71.4462654,-35.3845705,Zona Central
3020,ESCUELA ALTO PANGUE,SAN RAFAEL,-71.5760944,-35.3501692,Zona Central
3022,ESCUELA PABLO CORREA MONTT,PELARCO,-71.34814,-35.382894,Zona Central
3023,ESCUELA EL MANZANO,PELARCO,-71.4066173,-35.4274874,Zona Central
3024,ESCUELA DANTE RONCAGLIOLO BAVESTRELLO,SAN RAFAEL,-71.5164767,-35.33249,Zona Central
3025,ESCUELA PANGUE ARRIBA,SAN RAFAEL,-71.4357808,-35.3382122,Zona Central
3026,ESCUELA PANGUE ABAJO,SAN RAFAEL,-71.4357808,-35.3382122,Zona Central
3028,ESCUELA EL MILAGRO,SAN RAFAEL,-122.5136211,37.9708537,Norte Grande
3029,ESCUELA WILIBALDO NUNEZ,PELARCO,-71.4911977,-35.3947491,Zona Central
3030,ESCUELA LIHUENO,PELARCO,-84.1799675,39.7393,Norte Grande
3032,ESCUELA PARTICULAR SAN SEBASTIAN,PELARCO,-71.4575826,-35.399256,Zona Central
3033,LICEO AGROINDUSTRIAL RIO CLARO,RIO CLARO,-71.2550111,-35.2833623,Zona Central
3034,ESCUELA BASICA JUAN LUIS SANFUENTES ANDONAEGUI,RIO CLARO,-71.4194996,-35.2236496,Zona Central
3036,ESCUELA EL BOLSICO,RIO CLARO,-71.1834046,-35.2470328,Zona Central
3037,ESCUELA PORVENIR,RIO CLARO,-71.2863145,-35.1611736,Zona Central
3038,ESCUELA LA CHISPA,RIO CLARO,-71.3404509,-35.3191352,Zona Central
3039,ESCUELA ODESSA,RIO CLARO,-71.2555271,-35.2180456,Zona Central
3042,ESCUELA EL GUINDO,RIO CLARO,-71.3334668,-34.8554414,Zona Central
3045,ESCUELA SANTA HERMINIA,RIO CLARO,-70.828677,-33.5699268,Zona Central
3047,ESCUELA CASAS VIEJAS,RIO CLARO,-70.5272182,-33.6081508,Zona Central
3048,ESCUELA PASO ANCHO,RIO CLARO,-71.328224,-35.1727548,Zona Central
3051,ESCUELA MAITENES,RIO CLARO,-71.2550111,-35.2833623,Zona Central
3055,LICEO SAN CLEMENTE ENTRE RIOS,SAN CLEMENTE,-71.4848614,-35.5379448,Zona Central
3056,ESCUELA SAN CLEMENTE,SAN CLEMENTE,-71.4859101,-35.534931,Zona Central
3057,ESCUELA ARTURO PRAT CHACON,SAN CLEMENTE,-71.5153449,-33.0195402,Zona Central
3058,ESCUELA AURORA,SAN CLEMENTE,-71.4859101,-35.534931,Zona Central
3059,ESCUELA DEIDAMIA PAREDES BELLO,SAN CLEMENTE,-71.4199903,-35.530367,Zona Central
3060,ESCUELA RAMADILLAS,SAN CLEMENTE,-71.5069443,-35.5252198,Zona Central
3061,ESCUELA PUNTA DE DIAMANTE,SAN CLEMENTE,-71.3218594,-35.4948037,Zona Central
3062,ESCUELA PEUMO NEGRO,SAN CLEMENTE,-71.4151923,-35.448479,Zona Central
3063,ESCUELA CORRALONES,SAN CLEMENTE,-71.419561,-35.5509834,Zona Central
3065,ESCUELA ENRIQUE CORREA GUZMAN,SAN CLEMENTE,-84.1799675,39.7393,Norte Grande
3067,ESCUELA LEOPOLDO GUARDA GEYNTES,SAN CLEMENTE,-84.1799675,39.7393,Norte Grande
3068,ESCUELA BELLA UNION,SAN CLEMENTE,-71.4985116,-35.5748911,Zona Central
3069,ESCUELA QUERI,SAN CLEMENTE,-71.4297872,-35.5882818,Zona Central
3070,ESCUELA CHEQUEN DE LA PENA,SAN CLEMENTE,-71.5649015,-35.557184,Zona Central
3073,ESCUELA BAJO LIRCAY,SAN CLEMENTE,-71.3183665,-35.4756118,Zona Central
3076,ESCUELA BRAMADERO,SAN CLEMENTE,-71.2547222,-35.6141667,Zona Central
3077,ESCUELA COREL,SAN CLEMENTE,-71.2054211,-35.5882373,Zona Central
3079,ESCUELA ELENA BURGOS MOREIRA,SAN CLEMENTE,-71.4776509,-35.5103226,Zona Central
3080,ESCUELA SAN VALERIANO,SAN CLEMENTE,-117.625391,33.467062,Norte Grande
3081,ESCUELA BAJO PERQUIN,SAN CLEMENTE,-71.3392902,-35.5678575,Zona Central
3082,ESCUELA SAN DIEGO,SAN CLEMENTE,-117.6126004,33.4273521,Norte Grande
3084,ESCUELA LOS ROBLES DE VILCHES CENTRO,SAN CLEMENTE,-71.2054211,-35.5882373,Zona Central
3085,ESCUELA PASO NEVADO,SAN CLEMENTE,-71.4879938,-35.5383052,Zona Central
3086,ESCUELA LOS MONTES,SAN CLEMENTE,-71.281042,-35.5769555,Zona Central
3088,ESCUELA VILCHES ALTO,SAN CLEMENTE,-71.2085385,-35.5976851,Zona Central
3090,ESCUELA EL COLORADO,SAN CLEMENTE,-71.2617152,-35.6417923,Zona Central
3092,ESCUELA NACIONES UNIDAS,SAN CLEMENTE,-117.06015,32.537656,Norte Grande
3093,ESCUELA CARRETONES,SAN CLEMENTE,-71.2347796,-35.5403473,Zona Central
3096,ESCUELA LOS ALMENDROS,SAN CLEMENTE,-71.4605518,-35.5820539,Zona Central
3098,ESCUELA BASICA LA MINA,SAN CLEMENTE,-71.2617152,-35.6417923,Zona Central
3103,ESCUELA DE ORION,SAN CLEMENTE,-117.6168621,33.4400622,Norte Grande
3104,ESCUELA LA PLACETA,SAN CLEMENTE,-71.4826298,-35.5374647,Zona Central
3106,ESCUELA FLOR DEL LLANO,SAN CLEMENTE,-71.5263753,-35.5073554,Zona Central
3107,ESCUELA SANTA ELENA,SAN CLEMENTE,-71.4656794,-35.4879117,Zona Central
3108,COLEGIO PAULA MONTAL,SAN CLEMENTE,-117.0745699,32.5363653,Norte Grande
3110,ESCUELA MAULE,MAULE,-71.6932775,-35.5251439,Zona Central
3111,ESCUELA VILLA CULENAR,TALCA,-71.6902157,-35.4499405,Zona Central
3112,ESCUELA CALLEJONES,MAULE,-71.6408189,-35.5131232,Zona Central
3113,ESCUELA COLIN,MAULE,-71.743902,-35.4757023,Zona Central
3114,ESCUELA CHACARILLA,MAULE,-71.6567793,-35.4830823,Zona Central
3115,ESCUELA RURAL DUAO,MAULE,-72.1793025,-34.9248074,Zona Central
3117,ESCUELA RURAL NUMPAY,MAULE,-71.7057228,-35.4909349,Zona Central
3118,ESCUELA QUINIPEUMO,MAULE,-71.6376279,-35.551499,Zona Central
3119,ESCUELA EL BOLSICO,SAN CLEMENTE,-71.5598073,-35.5474333,Zona Central
3121,ESCUELA EL FUERTE,MAULE,-71.6084876,-35.5218378,Zona Central
3122,ESCUELA EL CANELO,MAULE,-71.6174991,-35.5388755,Zona Central
3123,ESCUELA SANTA ROSA DE LAVADEROS,MAULE,-71.7444027,-35.5481505,Zona Central
3124,ESCUELA LINARES DE PERALES,MAULE,-71.8430942,-35.4693875,Zona Central
3125,ESCUELA VILLA COBIN,MAULE,-71.6902157,-35.4499405,Zona Central
3126,LICEO TECNICO AGRICOLA MARIA AUXILIADORA,MAULE,-71.7315436,-35.4655845,Zona Central
3127,ESCUELA AGRICOLA SAN JOSE DE DUAO,MAULE,-71.5952514,-35.5545832,Zona Central
3128,LICEO SAN IGNACIO,EMPEDRADO,-72.2824018,-35.5891627,Zona Central
3129,ESCUELA SAN SEBASTIAN DE PUICO,EMPEDRADO,-72.2824018,-35.5891627,Zona Central
3130,ESCUELA PEDRO ANTONIO TEJOS TEJOS,EMPEDRADO,-72.287429,-35.5351068,Zona Central
3134,ESCUELA MARIA OLGA VEGA VEGA,EMPEDRADO,-72.2169254,-35.6165741,Zona Central
3138,COMPLEJO EDUCACIONAL PENCAHUE,PENCAHUE,-71.797968,-35.3989294,Zona Central
3139,ESCUELA PADRE LUIS OLIVA NAVARRETE,PENCAHUE,-71.7988408,-35.3959587,Zona Central
3140,ESCUELA CORINTO,PENCAHUE,-71.8721914,-35.4416453,Zona Central
3141,ESCUELA JOSE MANUEL SALCEDO RAMIREZ,PENCAHUE,-71.7988408,-35.3959587,Zona Central
3143,ESCUELA SANTA LAURA DE LO FIGUEROA,PENCAHUE,-71.7597345,-35.4140531,Zona Central
3146,ESCUELA LA ESPERANZA DEL FUTURO,PENCAHUE,-71.9788754,-35.3750196,Zona Central
3156,ESCUELA TAPIHUE,PENCAHUE,-71.7237851,-35.2097004,Zona Central
3158,ESCUELA LA PATAGUA,PENCAHUE,-71.7974563,-35.3960652,Zona Central
3159,ESCUELA RIVERA DEL MAULE,PENCAHUE,-71.7974563,-35.3960652,Zona Central
3161,ESCUELA PALMAS DE TOCONEY,PENCAHUE,-72.052215,-35.417327,Zona Central
3163,INSTITUTO POLITECNICO SUPERIOR EGIDIO ROZ,CONSTITUCION,-72.406396,-35.3310509,Zona Central
3165,LICEO CONSTITUCION,CONSTITUCION,-72.41025,-35.333185,Zona Central
3166,ESCUELA ENRIQUE DONN MULLER,CONSTITUCION,-72.4070639,-35.3335159,Zona Central
3168,ESCUELA SUPERIOR NUEVA BILBAO,CONSTITUCION,-72.4014989,-35.3391965,Zona Central
3169,ESCUELA CERRO ALTO JOSE OPAZO DIAZ,CONSTITUCION,-72.4166049,-35.3432502,Zona Central
3172,LICEO RURAL PUTU,CONSTITUCION,-72.2866658,-35.2123945,Zona Central
3173,LICEO RURAL ENRIQUE MAC IVER,CONSTITUCION,-72.2773814,-35.4506498,Zona Central
3174,ESCUELA LAS CORRIENTES,CONSTITUCION,-72.1792564,-35.5172415,Zona Central
3176,ESCUELA JUNQUILLAR,CONSTITUCION,-72.3508297,-35.2791583,Zona Central
3177,ESCUELA MARIA INES MAROMILLAS,CONSTITUCION,-72.1762142,-35.387038,Zona Central
3179,ESCUELA BARRANQUILLAS,CONSTITUCION,-122.396855,37.794184,Norte Grande
3185,ESCUELA COSTA BLANCA,CONSTITUCION,-72.5071499,-35.4779911,Zona Central
3186,ESCUELA MIGUEL FAUNDEZ MORALES,CONSTITUCION,-84.1799675,39.7393,Norte Grande
3187,ESCUELA CARRIZALILLO,CONSTITUCION,-72.1433843,-35.3628495,Zona Central
3189,ESCUELA TERESA CONSUELO,CONSTITUCION,-106.3370052,31.6191135,Norte Grande
3190,ESCUELA RURAL QUEBRADA VERDE,CONSTITUCION,-72.3508297,-35.2791583,Zona Central
3191,ESCUELA SANTA AURORA DE CARRIZAL,CONSTITUCION,-72.2488009,-35.2499955,Zona Central
3197,"ESCUELA LA QUEBRADA , PICHAMAN",CONSTITUCION,-72.1628052,-35.4440815,Zona Central
3198,ESCUELA EDUARDO MACHADO CORSI,CONSTITUCION,-86.3594661,41.9646127,Norte Grande
3201,ESCUELA PARTICULAR SANTA ROSA,CONSTITUCION,-122.7192306,38.4517555,Norte Grande
3202,COLEGIO SAN ALBERTO HURTADO,CONSTITUCION,-72.4130469,-35.3312439,Zona Central
3203,COLEGIO SANTIAGO ONEDERRA,CONSTITUCION,-72.4092099,-35.3305731,Zona Central
3204,COLEGIO CONSTITUCION,CONSTITUCION,-72.4129615,-35.3294573,Zona Central
3205,LICEO LUIS EDMUNDO CORREA ROJAS,CUREPTO,-72.0172197,-35.0918975,Zona Central
3206,ESCUELA FRAY PEDRO ARMENGOL VALENZUELA,CUREPTO,-71.9855226,-35.2454119,Zona Central
3207,ESCUELA PEDRO ANTONIO GONZALEZ,CUREPTO,-72.0119442,-35.0987443,Zona Central
3208,ESCUELA LAS MERCEDES,CUREPTO,-72.0119442,-35.0987443,Zona Central
3209,ESCUELA ELENA ARMIJO MORALES,CUREPTO,-71.6942276,-35.1161489,Zona Central
3212,ESCUELA ANA LUISA ESPINA RIVERO,CUREPTO,-71.9560324,-35.1281674,Zona Central
3213,ESCUELA LA TRICHERA,CUREPTO,-72.0119442,-35.0987443,Zona Central
3215,ESCUELA EL SANTO DE TABUNCO,CUREPTO,-71.9883717,-35.1965209,Zona Central
3216,ESCUELA CAPILLA DE RAPILERMO,CUREPTO,-71.8792041,-35.1536449,Zona Central
3217,ESCUELA JUAN JESUS GONZALEZ AVENDA�O,CUREPTO,-72.0119442,-35.0987443,Zona Central
3219,ESCUELA LA ORILLA,CUREPTO,-72.0772571,-35.0510394,Zona Central
3221,ESCUELA DOCAMAVIDA,CUREPTO,-71.9331896,-35.0095786,Zona Central
3223,ESCUELA DOMULGO,CUREPTO,-71.938219,-35.0686644,Zona Central
3225,ESCUELA HORNILLOS,CUREPTO,-72.0208891,-35.0958545,Zona Central
3229,ESCUELA MANANTIALES,CUREPTO,-71.9126325,-35.1533649,Zona Central
3230,ESCUELA JOSE LUIS RICHARDS GONZALEZ,CUREPTO,-72.0105555,-34.9943511,Zona Central
3232,ESCUELA PUPILLA,CUREPTO,-72.0172197,-35.0918975,Zona Central
3233,ESCUELA JOSE MIGUEL CARRERA,CUREPTO,-71.9424985,-35.1034482,Zona Central
3235,ESCUELA MAURICIO LETELIER LETELIER,CUREPTO,-72.0208891,-35.0958545,Zona Central
3236,ESCUELA QUEBRADA DE LOS GUINDOS,CUREPTO,-71.1965113,-33.9250767,Zona Central
3238,ESCUELA MARINA ROJAS SANDOVAL,CUREPTO,-72.0119442,-35.0987443,Zona Central
3239,ESCUELA MARIA PETRONILA CASTRO G.,CUREPTO,-72.0208891,-35.0958545,Zona Central
3240,ESCUELA GASPAR HERRERA HERRERA,CUREPTO,-72.0172197,-35.0918975,Zona Central
3242,ESCUELA SAN FRANCISCO DE ASIS,CUREPTO,-71.8186033,-35.1161816,Zona Central
3243,ESCUELA ALAMEDA LINARES,LINARES,-71.6019267,-35.8481964,Zona Central
3247,LICEO VALENTIN LETELIER,LINARES,-71.5948333,-35.8498191,Zona Central
3248,INSTITUTO COMERCIAL,LINARES,-71.5987986,-35.8451168,Zona Central
3249,ESCUELA UNO ISABEL RIQUELME,LINARES,-71.5800857,-35.8609306,Zona Central
3250,ESCUELA PRESIDENTE CARLOS IBANEZ DEL C.,LINARES,-71.5809106,-35.8575263,Zona Central
3251,ESCUELA REPUBLICA DE FRANCIA,LINARES,-71.6019183,-35.8406173,Zona Central
3252,LICEO TECNICO PROFESIONAL DIEGO PORTALES,LINARES,-71.5889579,-35.849793,Zona Central
3253,JUAN MARTINEZ DE ROZAS,LINARES,-71.6172834,-35.8358794,Zona Central
3255,ESCUELA SANTA BARBARA,LINARES,-71.5939693,-35.8369575,Zona Central
3256,ESCUELA RAMON BELMAR SALDIAS,LINARES,-71.6047628,-35.847321,Zona Central
3257,ESCUELA ALEJANDRO GIDI,LINARES,-71.5948651,-35.8467088,Zona Central
3258,ESCUELA BASICA ESPANA,LINARES,-71.598621,-35.848395,Zona Central
3260,ESCUELA LOS LEONES,LINARES,-71.585117,-35.845612,Zona Central
3261,PEDRO AGUIRRE CERDA,LINARES,-71.5830504,-35.8378466,Zona Central
3263,ESCUELA MAITENES,LINARES,-71.6638793,-35.8366889,Zona Central
3264,ESCUELA SAN VICTOR ALAMOS,LINARES,-71.4719201,-35.8864919,Zona Central
3265,ESCUELA LAS TOSCAS,LINARES,-71.7200539,-35.7733669,Zona Central
3266,ESCUELA SAN ANTONIO,LINARES,-99.5531458,24.851947,Norte Grande
3267,ESCUELA GRACIELA LETELIER,LINARES,-71.514205,-35.8306319,Zona Central
3268,ESCUELA SALOMON SALMAN DABUD,LINARES,-71.5955734,-35.8624626,Zona Central
3269,ESCUELA LAS HORNILLAS,LINARES,-71.6592203,-35.8000527,Zona Central
3270,JANUARIO ESPINOSA,LINARES,-71.5872161,-35.8387038,Zona Central
3271,ESCUELA LOS HUALLES,LINARES,-71.6034422,-35.8572155,Zona Central
3272,ESCUELA CHUPALLAR,LINARES,-71.2427379,-35.8663306,Zona Central
3273,ESCUELA MATIAS COUSINO,LINARES,-71.586621,-35.7969763,Zona Central
3274,ESCUELA CAJON DE PEJERREY,LINARES,-71.3557247,-36.0438186,Zona Sur
3278,ESCUELA EL EMBOQUE,LINARES,-71.6163572,-35.838846,Zona Central
3282,ESCUELA EL CULMEN,LINARES,-71.6119305,-35.834237,Zona Central
3284,ESCUELA VIOLETA PARRA,LINARES,-71.5318402,-33.0417856,Zona Central
3285,ESCUELA LLANKANAO MANUEL FRANCISCO MEZA SECO,LINARES,-71.5836394,-35.8396368,Zona Central
3286,ESCUELA BELLAVISTA,LINARES,-71.3780877,-35.9253762,Zona Central
3287,ESCUELA LOS MOGOTES,LINARES,-71.6163572,-35.838846,Zona Central
3288,ESCUELA CAMILO HENRIQUEZ,LINARES,-71.4852317,-35.9623439,Zona Central
3289,ESCUELA DE ROBLERIA,LINARES,-71.6119305,-35.834237,Zona Central
